,cpg,gene,correlation,p_value,regulation_type,strength
3053,CpG_ptg000011l_8391239,FUN_000082,0.7358584369374326,6.299323471248387e-08,activation,0.7358584369374326
3054,CpG_ptg000008l_12977382,FUN_000082,0.3560235580220938,0.024149855428408615,activation,0.3560235580220938
3055,CpG_ptg000031l_9119576,FUN_000082,0.37794678386837943,0.016195085435062664,activation,0.37794678386837943
3056,CpG_ptg000021l_1750826,FUN_004351,0.36927535431576586,0.01902689545260537,activation,0.36927535431576586
3057,CpG_ptg000012l_8046972,FUN_004351,0.3284703992509719,0.038512112040372706,activation,0.3284703992509719
3058,CpG_ptg000009l_7035550,FUN_004351,0.35542256687080814,0.024407030208848844,activation,0.35542256687080814
3059,CpG_ptg000027l_11257181,FUN_004351,0.38747640328381766,0.013501439305544753,activation,0.38747640328381766
3060,CpG_ptg000022l_5440529,FUN_004351,0.47668996446829404,0.0018727037418533078,activation,0.47668996446829404
3061,CpG_ptg000030l_2148141,FUN_004351,0.4130272212577713,0.008077673731852147,activation,0.4130272212577713
3062,CpG_ptg000030l_2148033,FUN_004351,0.45448361559524736,0.00321821554471405,activation,0.45448361559524736
3063,CpG_ptg000027l_11257209,FUN_004351,0.480415218698086,0.0017040139453175936,activation,0.480415218698086
3064,CpG_ptg000030l_2148108,FUN_004351,0.4306216737599199,0.005541313991667674,activation,0.4306216737599199
3065,CpG_ptg000009l_7035570,FUN_004351,0.3137917121075325,0.04863467230359336,activation,0.3137917121075325
3066,CpG_ptg000011l_967757,FUN_004351,0.4452566671526877,0.003988872253790983,activation,0.4452566671526877
3067,CpG_ptg000030l_2148036,FUN_004351,0.3393404143766839,0.03218238568497976,activation,0.3393404143766839
3068,CpG_ptg000018l_13662264,FUN_004351,0.31880005527893057,0.04496429718169337,activation,0.31880005527893057
3069,CpG_ptg000009l_7035562,FUN_004351,0.34353348653311483,0.029981640431343857,activation,0.34353348653311483
3070,CpG_ptg000031l_8422870,FUN_004351,0.35213137479990936,0.025856106773168644,activation,0.35213137479990936
3071,CpG_ptg000030l_2148096,FUN_004351,0.327970029547006,0.038826316878796466,activation,0.327970029547006
3072,CpG_ptg000009l_7035575,FUN_004351,0.32065676041639923,0.0436619423623104,activation,0.32065676041639923
3073,CpG_ptg000031l_8422874,FUN_004351,0.34125213684646505,0.03116307970673974,activation,0.34125213684646505
3074,CpG_ptg000027l_13568498,FUN_036221,0.43740081785022533,0.004767047558556461,activation,0.43740081785022533
3075,CpG_ptg000004l_4756886,FUN_036221,0.40578038771627667,0.009381539904546498,activation,0.40578038771627667
3076,CpG_ntLink_6_13135361,FUN_036221,-0.32090251103042866,0.04349187974691198,repression,0.32090251103042866
3077,CpG_ptg000021l_1750826,FUN_036221,0.3814118580188778,0.015167471056350036,activation,0.3814118580188778
3078,CpG_ptg000009l_7035550,FUN_036221,0.36980284745516356,0.018843503870050182,activation,0.36980284745516356
3079,CpG_ptg000004l_4757204,FUN_036221,-0.3476096774399175,0.027962739071215128,repression,0.3476096774399175
3080,CpG_ptg000031l_13053277,FUN_036221,0.33977162418578044,0.031950107893184025,activation,0.33977162418578044
3081,CpG_ptg000031l_13053265,FUN_036221,0.3455879651314761,0.028949545453749382,activation,0.3455879651314761
3082,CpG_ntLink_6_13135348,FUN_036221,-0.3227448580161763,0.04223398501002473,repression,0.3227448580161763
3083,CpG_ptg000008l_12977341,FUN_036221,0.40380196363527054,0.009767348606387246,activation,0.40380196363527054
3084,CpG_ptg000021l_6264633,FUN_036221,0.365727759531053,0.020299580856690178,activation,0.365727759531053
3085,CpG_ptg000022l_5440529,FUN_036221,0.46390252012189026,0.0025690472798309406,activation,0.46390252012189026
3086,CpG_ptg000012l_8971785,FUN_036221,0.4377451278424997,0.004730365410757384,activation,0.4377451278424997
3087,CpG_ptg000030l_2148141,FUN_036221,0.3737700069032647,0.017511221359166045,activation,0.3737700069032647
3088,CpG_ptg000030l_2148033,FUN_036221,0.4292311702168152,0.005712930998081578,activation,0.4292311702168152
3089,CpG_ptg000027l_13568421,FUN_036221,0.4635489949863657,0.0025911596811999263,activation,0.4635489949863657
3090,CpG_ptg000027l_13568474,FUN_036221,0.45172929785177623,0.0034333161070023393,activation,0.45172929785177623
3091,CpG_ptg000027l_13568450,FUN_036221,0.39241913289608904,0.01226088289944199,activation,0.39241913289608904
3092,CpG_ptg000025l_13842128,FUN_036221,0.32607357074457244,0.040036216731530384,activation,0.32607357074457244
3093,CpG_ntLink_6_13134796,FUN_036221,-0.3157122362831407,0.0471996742415656,repression,0.3157122362831407
3094,CpG_ptg000008l_12977382,FUN_036221,0.359285767818343,0.022792915519684015,activation,0.359285767818343
3095,CpG_ptg000027l_11737161,FUN_036221,0.3560073833909238,0.02415674719866618,activation,0.3560073833909238
3096,CpG_ptg000031l_10997083,FUN_036221,0.3934169976581148,0.012022561786537125,activation,0.3934169976581148
3097,CpG_ptg000033l_1262376,FUN_036221,-0.3344138099352492,0.03493611709824004,repression,0.3344138099352492
3098,CpG_ptg000004l_4756880,FUN_036221,0.38910570468662775,0.013081251830622446,activation,0.38910570468662775
3099,CpG_ptg000009l_7035562,FUN_036221,0.387596852020291,0.013469989375030272,activation,0.387596852020291
3100,CpG_ptg000030l_2148069,FUN_036221,0.5107455479459933,0.0007585911703397065,activation,0.5107455479459933
3101,CpG_ptg000008l_12977338,FUN_036221,0.3978942396265511,0.01100115817207152,activation,0.3978942396265511
3102,CpG_ptg000016l_5715710,FUN_013377,-0.31481572646290934,0.04786522540527917,repression,0.31481572646290934
3103,CpG_ptg000027l_11257026,FUN_013377,-0.41481008254751695,0.007781879677702702,repression,0.41481008254751695
3104,CpG_ptg000023l_17397288,FUN_013377,0.40908076360354256,0.008766958481517371,activation,0.40908076360354256
3105,CpG_ptg000027l_11257012,FUN_013377,-0.3399314365513659,0.03186437355731643,repression,0.3399314365513659
3106,CpG_ptg000007l_10144998,FUN_013377,-0.37948851019601954,0.015730838436505933,repression,0.37948851019601954
3107,CpG_ptg000007l_10145000,FUN_013377,-0.3759094905311986,0.0168262354580731,repression,0.3759094905311986
3108,CpG_ptg000027l_11257094,FUN_013377,-0.32880059267576267,0.038305906780921425,repression,0.32880059267576267
3109,CpG_ptg000011l_8396017,FUN_013377,0.3769154661603336,0.016512044051027932,activation,0.3769154661603336
3110,CpG_ptg000060c_58340,FUN_013377,0.3165946706476776,0.046551887121932714,activation,0.3165946706476776
3111,CpG_ptg000011l_8395967,FUN_013377,0.365700988095411,0.02030944937959165,activation,0.365700988095411
3112,CpG_ptg000016l_5715746,FUN_013377,-0.39349222526657585,0.01200475593903659,repression,0.39349222526657585
3113,CpG_ptg000016l_5715734,FUN_013377,-0.3472634533842723,0.028129729546566583,repression,0.3472634533842723
3114,CpG_ptg000012l_8046973,FUN_013377,-0.332871230748139,0.0358370012140733,repression,0.332871230748139
3115,CpG_ptg000016l_5715686,FUN_013377,-0.37083036346568504,0.018490528829227155,repression,0.37083036346568504
3116,CpG_ptg000030l_2148069,FUN_013377,0.3172318652229107,0.046088608460930935,activation,0.3172318652229107
3117,CpG_ptg000011l_8394044,FUN_013377,0.31582034320337204,0.04711992500965203,activation,0.31582034320337204
3118,CpG_ptg000027l_11257081,FUN_013377,-0.3751581473633048,0.01706417072495416,repression,0.3751581473633048
3119,CpG_ptg000008l_25384624,FUN_003447,0.45965423907570424,0.002846046855951869,activation,0.45965423907570424
3120,CpG_ptg000011l_8393755,FUN_003447,0.39336504735006067,0.012034871169196399,activation,0.39336504735006067
3121,CpG_ptg000011l_8392652,FUN_003447,0.4156697110831045,0.0076426186159371905,activation,0.4156697110831045
3122,CpG_ptg000024l_8612235,FUN_003447,0.4934941504523829,0.0012129868611689633,activation,0.4934941504523829
3123,CpG_ptg000024l_8612179,FUN_003447,0.33239322563702517,0.03611998908839107,activation,0.33239322563702517
3124,CpG_ptg000024l_8612204,FUN_003447,0.4556429558411253,0.0031312599099904137,activation,0.4556429558411253
3125,CpG_ptg000007l_5089341,FUN_003447,0.4541594249225872,0.003242905869940708,activation,0.4541594249225872
3126,CpG_ptg000011l_8393753,FUN_003447,0.4795314272291204,0.0017427720068973558,activation,0.4795314272291204
3127,CpG_ptg000008l_25384626,FUN_003447,0.3804188342575832,0.015456170480259476,activation,0.3804188342575832
3128,CpG_ptg000023l_3503253,FUN_003447,0.4120104150599533,0.008250657622770701,activation,0.4120104150599533
3129,CpG_ptg000016l_3294380,FUN_003447,0.5297601380488491,0.0004390622446867539,activation,0.5297601380488491
3130,CpG_ptg000024l_8612241,FUN_003447,0.32975253030758445,0.0377164601317381,activation,0.32975253030758445
3131,CpG_ntLink_8_16166717,FUN_026912,-0.3135961095375244,0.04878277614495479,repression,0.3135961095375244
3132,CpG_ptg000027l_11257163,FUN_026912,0.5964371209941457,4.8744561428666814e-05,activation,0.5964371209941457
3133,CpG_ptg000008l_25384626,FUN_026912,0.4518202219903634,0.003426019800641394,activation,0.4518202219903634
3134,CpG_ptg000030l_3155863,FUN_026912,0.4689568713093565,0.002270528035024006,activation,0.4689568713093565
3135,CpG_ptg000008l_25384586,FUN_026912,0.3206578615407143,0.04366117916968178,activation,0.3206578615407143
3136,CpG_ptg000025l_14126701,FUN_023345,0.6945512079752068,6.643051733292807e-07,activation,0.6945512079752068
3137,CpG_ntLink_6_13134542,FUN_023345,0.7486925655056363,2.7681883666600515e-08,activation,0.7486925655056363
3138,CpG_ptg000024l_8612165,FUN_023345,0.46437208071798275,0.002539933127795777,activation,0.46437208071798275
3139,CpG_ptg000009l_18122328,FUN_023345,0.37967505137152974,0.015675436403799762,activation,0.37967505137152974
3140,CpG_ptg000023l_29344852,FUN_023345,0.5688425400037994,0.00012820107758123664,activation,0.5688425400037994
3141,CpG_ptg000024l_8612179,FUN_023345,0.5220208813824342,0.0005506347951446285,activation,0.5220208813824342
3142,CpG_ntLink_6_13135371,FUN_023345,0.48141700121384645,0.0016610028569158948,activation,0.48141700121384645
3143,CpG_ptg000023l_36913036,FUN_023345,0.34694116309429496,0.028285916708865388,activation,0.34694116309429496
3144,CpG_ptg000024l_8612211,FUN_023345,0.5365535756623204,0.00035829674739293907,activation,0.5365535756623204
3145,CpG_ptg000011l_5627241,FUN_023345,0.32928480881541616,0.0380051444221444,activation,0.32928480881541616
3146,CpG_ntLink_6_13134800,FUN_023345,0.590826227360843,5.9762528972659425e-05,activation,0.590826227360843
3147,CpG_ntLink_6_13135348,FUN_023345,0.37762899278157697,0.01629220167921674,activation,0.37762899278157697
3148,CpG_ptg000023l_17397326,FUN_023345,0.46067749079205234,0.0027770403365477,activation,0.46067749079205234
3149,CpG_ptg000011l_5627243,FUN_023345,0.4819720645697719,0.0016375864423723062,activation,0.4819720645697719
3150,CpG_ptg000018l_14489745,FUN_023345,0.32008554975010367,0.044059310409125925,activation,0.32008554975010367
3151,CpG_ntLink_8_16166893,FUN_023345,0.3737851256458427,0.017506299814693562,activation,0.3737851256458427
3152,CpG_ntLink_6_13134052,FUN_023345,0.48479934950909825,0.0015227770682668378,activation,0.48479934950909825
3153,CpG_ptg000027l_11257209,FUN_023345,-0.3422203678010802,0.0306570639654805,repression,0.3422203678010802
3154,CpG_ntLink_6_13134554,FUN_023345,0.5857622541152947,7.159901196285322e-05,activation,0.5857622541152947
3155,CpG_ptg000023l_36913014,FUN_023345,0.32890621902875145,0.0382401337796468,activation,0.32890621902875145
3156,CpG_ntLink_6_13134796,FUN_023345,0.4144298874005239,0.007844164251896038,activation,0.4144298874005239
3157,CpG_ntLink_6_13134032,FUN_023345,0.5734633110030858,0.00010969199417285349,activation,0.5734633110030858
3158,CpG_ntLink_6_13134955,FUN_023345,0.5851931485162631,7.305419582573147e-05,activation,0.5851931485162631
3159,CpG_ntLink_6_13134703,FUN_023345,0.5167894612173053,0.0006397650778076961,activation,0.5167894612173053
3160,CpG_ptg000016l_3294397,FUN_023345,0.3337307604000716,0.0353327095476803,activation,0.3337307604000716
3161,CpG_ptg000011l_8391132,FUN_023345,-0.3903757746313526,0.012761453683764785,repression,0.3903757746313526
3162,CpG_ptg000031l_8422870,FUN_023345,-0.32322924536691056,0.04190821243365311,repression,0.32322924536691056
3163,CpG_ntLink_6_13134839,FUN_023345,0.5865406536309841,6.965124399510029e-05,activation,0.5865406536309841
3164,CpG_ptg000011l_5627254,FUN_023345,0.5366490461307899,0.000357263671676422,activation,0.5366490461307899
3165,CpG_ptg000024l_8612241,FUN_023345,0.5204776633817103,0.0005756961247269378,activation,0.5204776633817103
3166,CpG_ntLink_6_13134512,FUN_023345,0.6242899633220269,1.6709456120525985e-05,activation,0.6242899633220269
3167,CpG_ptg000011l_5627259,FUN_023345,0.4548861991774923,0.0031877837049639696,activation,0.4548861991774923
3168,CpG_ptg000011l_8391178,FUN_023345,-0.3303972368268789,0.03732147534994932,repression,0.3303972368268789
3169,CpG_ntLink_6_19919852,FUN_023345,0.6255801036994194,1.586103010023852e-05,activation,0.6255801036994194
3170,CpG_ntLink_6_19919676,FUN_023345,0.6310857024290228,1.2664918753472782e-05,activation,0.6310857024290228
3171,CpG_ptg000011l_5627236,FUN_023345,0.5920143135475926,5.7256661928898116e-05,activation,0.5920143135475926
3172,CpG_ptg000031l_8422874,FUN_023345,-0.31493812396943316,0.04777391628351586,repression,0.31493812396943316
3173,CpG_ntLink_6_13134803,FUN_023345,0.48414622535757446,0.001548647471411736,activation,0.48414622535757446
3174,CpG_ntLink_6_13134790,FUN_023345,0.5055613386805436,0.0008757745949945834,activation,0.5055613386805436
3175,CpG_ptg000027l_13568498,FUN_030114,0.4084225326205017,0.008886697067979071,activation,0.4084225326205017
3176,CpG_ptg000031l_8422617,FUN_030114,0.3876011161465548,0.013468877124024458,activation,0.3876011161465548
3177,CpG_ptg000012l_8046972,FUN_030114,0.3169370669742503,0.046302479120384224,activation,0.3169370669742503
3178,CpG_ptg000031l_13053283,FUN_030114,0.40861360602207086,0.008851795441066183,activation,0.40861360602207086
3179,CpG_ptg000024l_8612235,FUN_030114,0.4170898653359114,0.007417246047227085,activation,0.4170898653359114
3180,CpG_ptg000024l_8612211,FUN_030114,0.49371132877431667,0.001206022713866706,activation,0.49371132877431667
3181,CpG_ptg000021l_6264712,FUN_030114,0.40322501140566475,0.009882382609082483,activation,0.40322501140566475
3182,CpG_ptg000011l_8393612,FUN_030114,0.3121015666696872,0.04992642808156684,activation,0.3121015666696872
3183,CpG_ptg000030l_3155880,FUN_030114,0.44544114097422866,0.003972015410430487,activation,0.44544114097422866
3184,CpG_ptg000031l_13053277,FUN_030114,0.5329347231019345,0.00039948729101423774,activation,0.5329347231019345
3185,CpG_ptg000024l_8612204,FUN_030114,0.39727862395296176,0.011137054527029535,activation,0.39727862395296176
3186,CpG_ptg000047l_4021479,FUN_030114,-0.33622162735160566,0.03390403479213644,repression,0.33622162735160566
3187,CpG_ptg000023l_14647605,FUN_030114,0.33703370195981425,0.03344863484817618,activation,0.33703370195981425
3188,CpG_ptg000031l_13053265,FUN_030114,0.3709863461100401,0.01843743384690679,activation,0.3709863461100401
3189,CpG_ptg000012l_15244520,FUN_030114,-0.3432014620592251,0.030151251948466032,repression,0.3432014620592251
3190,CpG_ptg000027l_2551252,FUN_030114,0.31292160155215537,0.04929628067320322,activation,0.31292160155215537
3191,CpG_ptg000016l_3294411,FUN_030114,0.4248283853543031,0.006287015316343514,activation,0.4248283853543031
3192,CpG_ptg000016l_3294415,FUN_030114,0.329885829618694,0.03763451455776004,activation,0.329885829618694
3193,CpG_ptg000025l_13842110,FUN_030114,0.4055199722420807,0.009431565361258424,activation,0.4055199722420807
3194,CpG_ptg000025l_13842132,FUN_030114,0.3705625084350085,0.01858200365349634,activation,0.3705625084350085
3195,CpG_ptg000007l_10142552,FUN_030114,0.402024884935019,0.010125381213566726,activation,0.402024884935019
3196,CpG_ptg000018l_14489745,FUN_030114,0.4808199232101548,0.0016865212371066514,activation,0.4808199232101548
3197,CpG_ptg000025l_13842062,FUN_030114,0.37332400170307095,0.01765693220744993,activation,0.37332400170307095
3198,CpG_ptg000031l_8422563,FUN_030114,0.48382313595064275,0.001561588082108115,activation,0.48382313595064275
3199,CpG_ptg000027l_13568421,FUN_030114,0.3777568643048033,0.01625306555080935,activation,0.3777568643048033
3200,CpG_ntLink_6_13134419,FUN_030114,0.31878150839690567,0.0449774634118266,activation,0.31878150839690567
3201,CpG_ptg000027l_13568450,FUN_030114,0.4000492021328061,0.010536532259157941,activation,0.4000492021328061
3202,CpG_ptg000008l_12977384,FUN_030114,0.3860783302865825,0.013871063905774214,activation,0.3860783302865825
3203,CpG_ptg000033l_1262372,FUN_030114,-0.4853395934619007,0.0015016672423866697,repression,0.4853395934619007
3204,CpG_ptg000025l_13842125,FUN_030114,0.4902162849357884,0.0013225114738945481,activation,0.4902162849357884
3205,CpG_ptg000011l_8396448,FUN_030114,0.3204645981469209,0.043795296310893836,activation,0.3204645981469209
3206,CpG_ptg000016l_3294397,FUN_030114,0.42036451349295323,0.006919265234549022,activation,0.42036451349295323
3207,CpG_ptg000027l_13568456,FUN_030114,0.354007043169994,0.025021768624121657,activation,0.354007043169994
3208,CpG_ptg000021l_6264620,FUN_030114,0.40871446664714906,0.008833419582321367,activation,0.40871446664714906
3209,CpG_ptg000016l_5715686,FUN_030114,-0.35171554424827256,0.02604416968882014,repression,0.35171554424827256
3210,CpG_ptg000008l_12977338,FUN_030114,0.31766669546519993,0.04577460522932995,activation,0.31766669546519993
